licno,place_id,name_tc,place_name_tc,name_en,place_name_en,adr_tc,place_adr_tc,adr_en,place_adr_en
3153211228,EkTpu54sIFNIT1AsIE1hbiBQbyBCdWlsZGluZywgMjggWXVrIFdhaCBDcmVzLCBUc3ogV2FuIFNoYW4sIEhvbmcgS29uZyIlGiMKFgoUChIJ22K1N90GBDQRPJ3i3qCRltwSCem7niwgU0hPUA,蒲點,"毓華里28號點, SHOP",蒲點,"點, SHOP, 28 Yuk Wah Cres",九龍慈雲山毓華里28號 萬寶大廈地下6號舖 蒲點,"香港慈雲山毓華里28號萬寶大廈點, SHOP","蒲點, SHOP 6, G/F, MAN PO MANSION, 28 YUK WAH CRESCENT, TSZ WAN SHAN, WONG TAI SIN, KOWLOON","點, SHOP, Man Po Building, 28 Yuk Wah Cres, Tsz Wan Shan, Hong Kong"
3153211228,ChIJ22K1N90GBDQRPJ3i3qCRltw,蒲點,萬寶大廈,蒲點,Man Po Building,九龍慈雲山毓華里28號 萬寶大廈地下6號舖 蒲點,香港慈雲山毓華里28號萬寶大廈,"蒲點, SHOP 6, G/F, MAN PO MANSION, 28 YUK WAH CRESCENT, TSZ WAN SHAN, WONG TAI SIN, KOWLOON","Man Po Building, 28 Yuk Wah Cres, Tsz Wan Shan, Hong Kong"
3153217934,EkhCTE9DSyBCLCBIb25nIEtldW5nIE1hbnNpb24sIDMyLTM0IEhvbmcgS2V1bmcgU3QsIFNhbiBQbyBLb25nLCBIb25nIEtvbmciIxohChYKFAoSCSU4VtvWBgQ0EWDghNLf_fgDEgdCTE9DSyBC,好運泰國美食,康強街32-34號BLOCK B,好運泰國美食,"BLOCK B, 32-34 Hong Keung St",九龍黃大仙新蒲崗康強街32-34號康強大廈B座19號舖 好運泰國美食,香港新蒲崗康強街32-34號康強洋樓BLOCK B,"好運泰國美食, SHOP NO. 19, G/F, BLOCK B, HONG KEUNG BUILDING, 32-34 HONG KEUNG STREET, SAN PO KONG, WONG TAI SIN, KOWLOON","BLOCK B, Hong Keung Mansion, 32-34 Hong Keung St, San Po Kong, Hong Kong"
3153232588,ChIJA0AaD9wGBDQRvOv2bVSUWWw,友記,友記小食店,友記,友記小食店,九龍黃大仙環鳳街 鳳祥樓13A1至A地下 友記,香港竹園環鳳街13A-1A,"友記, 13A1-A, G/F, FUNG CHEUNG HSE., WAN FUNG STREET, TSZ WAN SHAN, WONG TAI SIN, KOWLOON","Hong Kong, Chuk Un, 環鳳街13A-1A"
3153232588,ChIJ8R-CItwGBDQRi8SPrxo52m8,友記,環鳳街,友記,Wan Fung Street,九龍黃大仙環鳳街 鳳祥樓13A1至A地下 友記,香港竹園環鳳街,"友記, 13A1-A, G/F, FUNG CHEUNG HSE., WAN FUNG STREET, TSZ WAN SHAN, WONG TAI SIN, KOWLOON","Wan Fung St, Chuk Un, Hong Kong"
3153232588,ChIJWejtBNwGBDQRd-RAST9ON3o,友記,大磡村友記車仔麵,友記,大磡村友記車仔麵,九龍黃大仙環鳳街 鳳祥樓13A1至A地下 友記,香港竹園鳳凰新村銀鳳街5號鳳凰村大廈地下,"友記, 13A1-A, G/F, FUNG CHEUNG HSE., WAN FUNG STREET, TSZ WAN SHAN, WONG TAI SIN, KOWLOON","Hong Kong, Chuk Un, 鳳凰新村銀鳳街5號鳳凰村大廈地下"
3153236988,ChIJK3d83-VYATQRr-fOm-bHGcY,鴻福堂涼茶,鴻福堂 (鴻福堂特許經營管理有限公司經營),HUNG FOOK TONG,Hung Fook Tong (Hung Fook Tong Franchise System Management Limited),九龍黃大仙竹園南邨 竹園廣場2樓S221號舖 鴻福堂涼茶,"Shop S221, Level 2, Chuk Yuen Plaza, Chuk Yuen (South) Estate, Wong Tai Sin, Kowloon, Lantau Island, 香港","HUNG FOOK TONG, SHOP S221, LEVEL 2, CHUK YUEN PLAZA, CHUK YUEN (SOUTH) ESTATE, CHUK YUEN, WONG TAI SIN, KOWLOON","Shop S221, Level 2, Chuk Yuen Plaza, Chuk Yuen (South) Estate, Wong Tai Sin, Kowloon, Lantau Island, Hong Kong"
3153236988,ChIJM1x1Od8GBDQRAJToJUcUYak,鴻福堂涼茶,鴻福堂涼茶坊,HUNG FOOK TONG,鴻福堂涼茶坊,九龍黃大仙竹園南邨 竹園廣場2樓S221號舖 鴻福堂涼茶,香港竹園黃大仙竹園南邨竹園商場S221號舖,"HUNG FOOK TONG, SHOP S221, LEVEL 2, CHUK YUEN PLAZA, CHUK YUEN (SOUTH) ESTATE, CHUK YUEN, WONG TAI SIN, KOWLOON","Hong Kong, Chuk Un, 黃大仙竹園南邨竹園商場S221號舖"
3153280532,ChIJA4r3V_MHBDQRz1Bt4X35VXs,德記粉麵牛什之家,采頤花園,德記粉麵牛什之家,Rhythm Garden,九龍新蒲崗彩虹道242號 采頤花園地下771號舖 德記粉麵牛什之家,香港新蒲崗彩虹道242號,"德記粉麵牛什之家, SHOP 771, G/F, RHYTHM GARDEN, 242 CHOI HUNG ROAD, SAN PO KONG, WONG TAI SIN, KOWLOON","242號 Choi Hung Rd, San Po Kong, Hong Kong"
3153280532,ChIJYzbKqNoGBDQRzScjEFN1_hs,德記粉麵牛什之家,德記粉麵牛什專家,德記粉麵牛什之家,德記粉麵牛什專家,九龍新蒲崗彩虹道242號 采頤花園地下771號舖 德記粉麵牛什之家,香港新蒲崗彩虹道242號採頤花園商場地下,"德記粉麵牛什之家, SHOP 771, G/F, RHYTHM GARDEN, 242 CHOI HUNG ROAD, SAN PO KONG, WONG TAI SIN, KOWLOON","Hong Kong, 新蒲崗彩虹道242號採頤花園商場地下"
3153286831,EjNCVUlMRElORywgMzIsIDM0IFNoZXVuZyBGdW5nIFN0LCBDaHVrIFVuLCBIb25nIEtvbmciLBoqChoSGAoUChIJC_lCHtwGBDQR6YTpJv_ZW5kQIhIMQlVJTERJTkcsIDMy,雙鳯車仔麵,"雙鳳街34號BUILDING, 32",雙鳯車仔麵,"BUILDING, 32, 34 Sheung Fung St",九龍黃大仙鳳凰新村雙鳳街32-34A 華慶大廈地下B舖 雙鳯車仔麵,"香港竹園雙鳳街34號BUILDING, 32","雙鳯車仔麵, SHOP B, G/F, WAH HING BUILDING, 32-34A SHEUNG FUNG STREET, FUNG WONG SAN TSUEN, TSZ WAN SHAN, WONG TAI SIN, KOWLOON","BUILDING, 32, 34 Sheung Fung St, Chuk Un, Hong Kong"
3153286831,ChIJ1-vx-NsGBDQRWXb0HkPJIk4,雙鳯車仔麵,鳳凰新邨,雙鳯車仔麵,Fung Wong San Tsuen,九龍黃大仙鳳凰新村雙鳳街32-34A 華慶大廈地下B舖 雙鳯車仔麵,香港竹園,"雙鳯車仔麵, SHOP B, G/F, WAH HING BUILDING, 32-34A SHEUNG FUNG STREET, FUNG WONG SAN TSUEN, TSZ WAN SHAN, WONG TAI SIN, KOWLOON","Chuk Un, Hong Kong"
3153286831,EjXlnLDkuItC6IiWIOmbmSwgMzIgU2hldW5nIEZ1bmcgU3QsIENodWsgVW4sIEhvbmcgS29uZyIqGigKFgoUChIJ0a4nHNwGBDQR8i0qzTFIh1cSDuWcsOS4i0LoiJYg6ZuZ,雙鳯車仔麵,雙鳳街32號地下B舖 雙,雙鳯車仔麵,"地下B舖 雙, 32 Sheung Fung St",九龍黃大仙鳳凰新村雙鳳街32-34A 華慶大廈地下B舖 雙鳯車仔麵,香港竹園雙鳳街32號地下B舖 雙,"雙鳯車仔麵, SHOP B, G/F, WAH HING BUILDING, 32-34A SHEUNG FUNG STREET, FUNG WONG SAN TSUEN, TSZ WAN SHAN, WONG TAI SIN, KOWLOON","地下B舖 雙, 32 Sheung Fung St, Chuk Un, Hong Kong"
3153800334,ChIJSe1yqN4GBDQRfEe_8NdyUEk,原燒,鳳凰大廈,Original Taste,Fung Wong Building,九龍黃大仙崇華街44號鳯凰新村新輝樓地下17號舖及露天茶座 原燒,香港竹園雙鳳街37號鳳凰大廈,"Original Taste, SHOP 17, G/F, AND OUTSIDE SEATING ACCOMODATION, SUN FAI BUILDING, FUNG WONG NEW VILLAGE, 44 SHUNG WAH STREET, WONG TAI SIN, KOWLOON","Fung Wong Building, 37 Sheung Fung St, Chuk Un, Hong Kong"
3153800334,ChIJ2dPUMtwGBDQRO2slsgoIFSk,原燒,崇華街44號,Original Taste,44 Shung Wah St,九龍黃大仙崇華街44號鳯凰新村新輝樓地下17號舖及露天茶座 原燒,香港竹園崇華街44號,"Original Taste, SHOP 17, G/F, AND OUTSIDE SEATING ACCOMODATION, SUN FAI BUILDING, FUNG WONG NEW VILLAGE, 44 SHUNG WAH STREET, WONG TAI SIN, KOWLOON","44 Shung Wah St, Chuk Un, Hong Kong"
3153800334,EjTmlrDovJ3mqJPlnLDkuIssIDQ0IFNodW5nIFdhaCBTdCwgQ2h1ayBVbiwgSG9uZyBLb25nIisaKQoWChQKEgnZ09Qy3AYENBE7ayWyCggVKRIP5paw6Lyd5qiT5Zyw5LiL,原燒,崇華街44號新輝樓地下,Original Taste,"新輝樓地下, 44 Shung Wah St",九龍黃大仙崇華街44號鳯凰新村新輝樓地下17號舖及露天茶座 原燒,香港竹園崇華街44號新輝樓地下,"Original Taste, SHOP 17, G/F, AND OUTSIDE SEATING ACCOMODATION, SUN FAI BUILDING, FUNG WONG NEW VILLAGE, 44 SHUNG WAH STREET, WONG TAI SIN, KOWLOON","新輝樓地下, 44 Shung Wah St, Chuk Un, Hong Kong"
3153800477,ChIJ8fDF-dMGBDQRQqmbH4BkzVY,Starbucks Coffee,The Latitude,Starbucks Coffee,The Latitude,九龍新蒲崗太子道東638號 譽港灣MIKIKI地下G01號舖 Starbucks Coffee,香港新蒲崗太子道東638號,"Starbucks Coffee, SHOP NO. G01, G/F, MIKIKI OF THE LATITUDE, 638 PRINCE EDWARD ROAD EAST, SAN PO KONG, KOWLOON","638 Prince Edward Rd E, San Po Kong, Hong Kong"
3153800477,ChIJKyWNsNYGBDQR5dhVW6GzRbA,Starbucks Coffee,Mikiki,Starbucks Coffee,Mikiki,九龍新蒲崗太子道東638號 譽港灣MIKIKI地下G01號舖 Starbucks Coffee,香港新蒲崗太子道東638號,"Starbucks Coffee, SHOP NO. G01, G/F, MIKIKI OF THE LATITUDE, 638 PRINCE EDWARD ROAD EAST, SAN PO KONG, KOWLOON","638 Prince Edward Rd E, San Po Kong, Hong Kong"
3153800510,ChIJvZfIH9cGBDQRp3BQJH4XLSs,珍真食店,珍真食店,珍真食店,珍真食店,九龍新蒲崗崇齡街20-34A號萬義大廈地下2鋪 珍真食店,"Shop 2, G/F, Man Yue Mansion, Nos. 20-34A Shung Ling Street, San Po Kong, Kowloon, San Po Kong, 香港","珍真食店, SHOP 2, G/F, MAN YUE MANSION, NOS. 20-34A SHUNG LING STREET, SAN PO KONG, KOWLOON","Shop 2, G/F, Man Yue Mansion, Nos. 20-34A Shung Ling Street, San Po Kong, Kowloon, San Po Kong, Hong Kong"
3153800510,ChIJ927_4NYGBDQR4Ajas330hzs,珍真食店,珍真食店,珍真食店,珍真食店,九龍新蒲崗崇齡街20-34A號萬義大廈地下2鋪 珍真食店,香港新蒲崗新蒲崗崇齡街32號萬義大廈地下,"珍真食店, SHOP 2, G/F, MAN YUE MANSION, NOS. 20-34A SHUNG LING STREET, SAN PO KONG, KOWLOON","Hong Kong, San Po Kong, 新蒲崗崇齡街32號萬義大廈地下"
3153800608,ChIJsUTxGdsGBDQRuMrIipHUdtQ,風月堂洋果子bar,荷里活廣場,ORCHARD GARDEN DESSERT BAR,Plaza Hollywood,九龍鑽石山龍蟠街三號荷李活廣場三樓(小部份)402舖 風月堂洋果子bar,香港鑽石山龍蟠街3號,"ORCHARD GARDEN DESSERT BAR, SHOP 402, LEVEL 3 (MINOR PORTION), PLAZA HOLLYWOOD, 3 LUNG POON STREET, DIAMOND HILL, KOWLOON","3 Lung Poon St, Diamond Hill, Hong Kong"
3153800653,ChIJY7mqJsgGBDQRqKWNXoVSAek,八方雲集,彩雲商場,八方雲集,Choi Wan Commercial Complex,九龍 牛池灣 清水灣道 45 號 彩雲（1）邨 （也稱彩雲商 場(三期)) 商場/停車場第2座 ( 商場/停車場大樓部分) 地下B102及B103號舖 八方雲集,香港彩雲一邨(彩雲南區),"八方雲集, SHOP NOS. B102 & B103, G/F, COMMERCIAL/CAR PARK BLOCK 2, (FORMING PART OF COMMERCIAL/CAR PARK BLOCKS)) (ALSO KNOWN AS CHOI WAN SHOPPING CENTRE (PHASE 3)), CHOI WAN (1) ESTATE, 45 CLEAR WATER BAY ROAD, NGAU CHI WAN, KOWLOON",彩雲一邨(彩雲南區) Hong Kong
3153800653,ChIJF2OjJcgGBDQR5Y2WlBjJFvM,八方雲集,彩雲商場停車場,八方雲集,Choi Wan Commercial Complex Car Park,九龍 牛池灣 清水灣道 45 號 彩雲（1）邨 （也稱彩雲商 場(三期)) 商場/停車場第2座 ( 商場/停車場大樓部分) 地下B102及B103號舖 八方雲集,香港牛池灣清水灣道45號,"八方雲集, SHOP NOS. B102 & B103, G/F, COMMERCIAL/CAR PARK BLOCK 2, (FORMING PART OF COMMERCIAL/CAR PARK BLOCKS)) (ALSO KNOWN AS CHOI WAN SHOPPING CENTRE (PHASE 3)), CHOI WAN (1) ESTATE, 45 CLEAR WATER BAY ROAD, NGAU CHI WAN, KOWLOON","45 Clear Water Bay Rd, Ngau Chi Wan, Hong Kong"
3153800653,ChIJ8W7bI8gGBDQR2KjidoP1s44,八方雲集,彩雲商場,八方雲集,Choi Wan Commercial Complex,九龍 牛池灣 清水灣道 45 號 彩雲（1）邨 （也稱彩雲商 場(三期)) 商場/停車場第2座 ( 商場/停車場大樓部分) 地下B102及B103號舖 八方雲集,香港牛池灣清水灣道45號,"八方雲集, SHOP NOS. B102 & B103, G/F, COMMERCIAL/CAR PARK BLOCK 2, (FORMING PART OF COMMERCIAL/CAR PARK BLOCKS)) (ALSO KNOWN AS CHOI WAN SHOPPING CENTRE (PHASE 3)), CHOI WAN (1) ESTATE, 45 CLEAR WATER BAY ROAD, NGAU CHI WAN, KOWLOON","45 Clear Water Bay Rd, Ngau Chi Wan, Hong Kong"
3153800714,ChIJH1jfEN0GBDQRFhPbtJ4XRiI,文記粉麵牛什專家,文記粉麵茶餐廳,文記粉麵牛什專家,Man Kee Restaurant,九龍慈雲山毓華里31D舖地下 文記粉麵牛什專家,香港慈雲山慈雲山毓華里31號D地下,"文記粉麵牛什專家, G/F, 31D YUK WAH CRESCENT, TSZ WAN SHAN, KOWLOON","Hong Kong, Tsz Wan Shan, 慈雲山毓華里31號D地下"
3153800714,EitHLCAzMSBZdWsgV2FoIENyZXMsIFRzeiBXYW4gU2hhbiwgSG9uZyBLb25nIiEaHwoaEhgKFAoSCbdSLRDdBgQ0ET6ScZGRkU7pEB8SAUc,文記粉麵牛什專家,毓華里31號G,文記粉麵牛什專家,"G, 31 Yuk Wah Cres",九龍慈雲山毓華里31D舖地下 文記粉麵牛什專家,香港慈雲山毓華里31號G,"文記粉麵牛什專家, G/F, 31D YUK WAH CRESCENT, TSZ WAN SHAN, KOWLOON","G, 31 Yuk Wah Cres, Tsz Wan Shan, Hong Kong"
3153800714,EitGLCAzMSBZdWsgV2FoIENyZXMsIFRzeiBXYW4gU2hhbiwgSG9uZyBLb25nIiEaHwoaEhgKFAoSCbdSLRDdBgQ0ET6ScZGRkU7pEB8SAUY,文記粉麵牛什專家,毓華里31號F,文記粉麵牛什專家,"F, 31 Yuk Wah Cres",九龍慈雲山毓華里31D舖地下 文記粉麵牛什專家,香港慈雲山毓華里31號F,"文記粉麵牛什專家, G/F, 31D YUK WAH CRESCENT, TSZ WAN SHAN, KOWLOON","F, 31 Yuk Wah Cres, Tsz Wan Shan, Hong Kong"
3153800811,EjdCVUlMRElORywgTk8uIDEsIDIzIFlpbiBIaW5nIFN0LCBTYW4gUG8gS29uZywgSG9uZyBLb25nIisaKQoWChQKEgklEkv81gYENBGtZNSTGOQAHhIPQlVJTERJTkcsIE5PLiAx,燒烤堂,"衍慶街23號BUILDING, NO. 1",燒烤堂,"BUILDING, NO. 1, 23 Yin Hing St","九龍新蒲崗衍慶街21,23,27&29號 富源街1號富源樓地下B舖 燒烤堂","香港新蒲崗衍慶街23號BUILDING, NO. 1","燒烤堂, SHOP B, G/F, FOO YUEN BUILDING, NO. 1 FOO YUEN STREET, NOS. 21, 23, 27 & 29 YIN HING STREET, SAN PO KONG, KOWLOON","BUILDING, NO. 1, 23 Yin Hing St, San Po Kong, Hong Kong"
3153800811,ChIJu8On-9YGBDQRcFAPdAChmCI,燒烤堂,富源街,燒烤堂,Foo Yuen St,"九龍新蒲崗衍慶街21,23,27&29號 富源街1號富源樓地下B舖 燒烤堂",香港新蒲崗,"燒烤堂, SHOP B, G/F, FOO YUEN BUILDING, NO. 1 FOO YUEN STREET, NOS. 21, 23, 27 & 29 YIN HING STREET, SAN PO KONG, KOWLOON","San Po Kong, Hong Kong"
3153800811,EioyNywgMjEgWWluIEhpbmcgU3QsIFNhbiBQbyBLb25nLCBIb25nIEtvbmciIhogChoSGAoUChIJc6LD_dYGBDQRzTs-8p9Nq1UQFRICMjc,燒烤堂,衍慶街21號27,燒烤堂,"27, 21 Yin Hing St","九龍新蒲崗衍慶街21,23,27&29號 富源街1號富源樓地下B舖 燒烤堂",香港新蒲崗衍慶街21號27,"燒烤堂, SHOP B, G/F, FOO YUEN BUILDING, NO. 1 FOO YUEN STREET, NOS. 21, 23, 27 & 29 YIN HING STREET, SAN PO KONG, KOWLOON","27, 21 Yin Hing St, San Po Kong, Hong Kong"
3153800811,EjTmqJPlnLDkuItC6IiWLCAxIEZvbyBZdWVuIFN0LCBTYW4gUG8gS29uZywgSG9uZyBLb25nIikaJwoWChQKEgkFNTv81gYENBG2WctHmhPm0RIN5qiT5Zyw5LiLQuiIlg,燒烤堂,富源街1號樓地下B舖,燒烤堂,"樓地下B舖, 1 Foo Yuen St","九龍新蒲崗衍慶街21,23,27&29號 富源街1號富源樓地下B舖 燒烤堂",香港新蒲崗富源街1號樓地下B舖,"燒烤堂, SHOP B, G/F, FOO YUEN BUILDING, NO. 1 FOO YUEN STREET, NOS. 21, 23, 27 & 29 YIN HING STREET, SAN PO KONG, KOWLOON","樓地下B舖, 1 Foo Yuen St, San Po Kong, Hong Kong"
3153800875,ChIJ8W7bI8gGBDQR2KjidoP1s44,鄉下仔魚蛋粉,彩雲商場,鄉下仔魚蛋粉,Choi Wan Commercial Complex,九龍牛池灣清水灣道45號彩雲商場3期街市40-42號鋪 鄉下仔魚蛋粉,香港牛池灣清水灣道45號,"鄉下仔魚蛋粉, SHOP 40-42, MARKET, CHOI WAN COMMERCIAL COMPLEX, PHASE 3, 45 CLEAR WATER BAY ROAD, NGAU CHI WAN, KOWLOON","45 Clear Water Bay Rd, Ngau Chi Wan, Hong Kong"
3153800875,EjdQSEFTRSAzLCA0NSBDbGVhciBXYXRlciBCYXkgUmQsIE5nYXUgQ2hpIFdhbiwgSG9uZyBLb25nIiMaIQoWChQKEglz-bJOyAYENBGWlxwhONKvBxIHUEhBU0UgMw,鄉下仔魚蛋粉,清水灣道45號PHASE 3,鄉下仔魚蛋粉,"PHASE 3, 45 Clear Water Bay Rd",九龍牛池灣清水灣道45號彩雲商場3期街市40-42號鋪 鄉下仔魚蛋粉,香港牛池灣清水灣道45號PHASE 3,"鄉下仔魚蛋粉, SHOP 40-42, MARKET, CHOI WAN COMMERCIAL COMPLEX, PHASE 3, 45 CLEAR WATER BAY ROAD, NGAU CHI WAN, KOWLOON","PHASE 3, 45 Clear Water Bay Rd, Ngau Chi Wan, Hong Kong"
3153800936,ChIJcRdNYdgGBDQRvowBfJKMc_E,Starbucks Coffee,黃大仙中心南館,Starbucks Coffee,Temple Mall,九龍黃大仙正德街103號黃大仙中心南館地下G3B鋪 Starbucks Coffee,香港竹園正德街136號,"Starbucks Coffee, SHOP G3B, G/F, TEMPLE MALL SOUTH, 103 CHING TAK STREET, WONG TAI SIN, KOWLOON","136 Ching Tak St, Chuk Un, Hong Kong"
3153800936,ChIJmXriYNgGBDQRnBcinrEklhM,Starbucks Coffee,正德街103號,Starbucks Coffee,103 Ching Tak St,九龍黃大仙正德街103號黃大仙中心南館地下G3B鋪 Starbucks Coffee,香港竹園正德街103號,"Starbucks Coffee, SHOP G3B, G/F, TEMPLE MALL SOUTH, 103 CHING TAK STREET, WONG TAI SIN, KOWLOON","103 Ching Tak St, Chuk Un, Hong Kong"
3153800972,ChIJSe1yqN4GBDQRfEe_8NdyUEk,濃記車仔麵,鳳凰大廈,(no record found),Fung Wong Building,九龍黃大仙鳴鳳街14號鳳凰新村地下 濃記車仔麵,香港竹園雙鳳街37號鳳凰大廈,"(no record found), G/F, FUNG WONG VILLAGE, 14 MING FUNG STREET, WONG TAI SIN, KOWLOON","Fung Wong Building, 37 Sheung Fung St, Chuk Un, Hong Kong"
3153800972,EiMxNCBNaW5nIEZ1bmcgU3QsIENodWsgVW4sIEhvbmcgS29uZyIaEhgKFAoSCSsNGKneBgQ0Eedv1aSDhV-HEA4,濃記車仔麵,鳴鳳街14號,(no record found),14 Ming Fung St,九龍黃大仙鳴鳳街14號鳳凰新村地下 濃記車仔麵,香港竹園鳴鳳街14號,"(no record found), G/F, FUNG WONG VILLAGE, 14 MING FUNG STREET, WONG TAI SIN, KOWLOON","14 Ming Fung St, Chuk Un, Hong Kong"
3153800972,ChIJ585xqN4GBDQR6n2AFADYfpI,濃記車仔麵,濃記 車仔麵,(no record found),濃記 車仔麵,九龍黃大仙鳴鳳街14號鳳凰新村地下 濃記車仔麵,香港竹園鳴鳳街14號,"(no record found), G/F, FUNG WONG VILLAGE, 14 MING FUNG STREET, WONG TAI SIN, KOWLOON","14 Ming Fung St, Chuk Un, Hong Kong"
3153800981,ChIJEe7xPN0GBDQRXndYS4qXEGY,江記小食,慈華大廈,Kong Kee,Che Wah Building,九龍慈雲山毓華里18號慈華大廈地下7鋪 江記小食,香港慈雲山蒲英里2-8號慈華大廈,"Kong Kee, SHOP 7, G/F, CHE WAH BUILDING, 18 YUK WAH CRESCENT, TSZ WAN SHAN, KOWLOON","Che Wah Building, 2-8 Po Ying Ln, Tsz Wan Shan, Hong Kong"
3153800981,ChIJFfLxPN0GBDQREl5YgLr1M3Y,江記小食,毓華里18號,Kong Kee,18 Yuk Wah Cres,九龍慈雲山毓華里18號慈華大廈地下7鋪 江記小食,香港慈雲山毓華里18號,"Kong Kee, SHOP 7, G/F, CHE WAH BUILDING, 18 YUK WAH CRESCENT, TSZ WAN SHAN, KOWLOON","18 Yuk Wah Cres, Tsz Wan Shan, Hong Kong"
3153800981,EkXpi6og5rGf6KiYLCBDaGUgV2FoIEJ1aWxkaW5nLCAyLTggUG8gWWluZyBMbiwgVHN6IFdhbiBTaGFuLCBIb25nIEtvbmciJhokChYKFAoSCRHu8TzdBgQ0EV53WEuKlxBmEgrpi6og5rGf6KiY,江記小食,蒲英里2-8號鋪 江記,Kong Kee,"鋪 江記, 2-8 Po Ying Ln",九龍慈雲山毓華里18號慈華大廈地下7鋪 江記小食,香港慈雲山蒲英里2-8號慈華大廈鋪 江記,"Kong Kee, SHOP 7, G/F, CHE WAH BUILDING, 18 YUK WAH CRESCENT, TSZ WAN SHAN, KOWLOON","鋪 江記, Che Wah Building, 2-8 Po Ying Ln, Tsz Wan Shan, Hong Kong"
3153801009,ChIJy8XU4dYGBDQRV37xrgnZA-U,潮輝麵家,潮煇麵家,潮輝麵家,潮煇麵家,"九龍新蒲崗崇齡街20, 22, 24, 24A, 26, 26A, 28, 28A, 30, 30A, 32,  34及34A號萬義大廈地下6號鋪 潮輝麵家",香港新蒲崗崇齡街22號,"潮輝麵家, SHOP 6, G/F, MAN YUE MANSION, NOS. 20, 22, 24, 24A, 26, 26A, 28, 28A, 30, 30A, 32, 34 & 34A SHUNG LING STREET, SAN PO KONG, KOWLOON","22號 Shung Ling St, San Po Kong, Hong Kong"
3153801009,Ei0zMEEsIDM0IFNodW5nIExpbmcgU3QsIFNhbiBQbyBLb25nLCBIb25nIEtvbmciHxodChYKFAoSCen_NeHWBgQ0ER6KbMC4J7HIEgMzMEE,潮輝麵家,崇齡街34號30A,潮輝麵家,"30A, 34 Shung Ling St","九龍新蒲崗崇齡街20, 22, 24, 24A, 26, 26A, 28, 28A, 30, 30A, 32,  34及34A號萬義大廈地下6號鋪 潮輝麵家",香港新蒲崗崇齡街34號30A,"潮輝麵家, SHOP 6, G/F, MAN YUE MANSION, NOS. 20, 22, 24, 24A, 26, 26A, 28, 28A, 30, 30A, 32, 34 & 34A SHUNG LING STREET, SAN PO KONG, KOWLOON","30A, 34 Shung Ling St, San Po Kong, Hong Kong"
3153801018,ChIJ92U8blgHBDQRyXyUPoI0fto,賞茶,Temple Mall North,賞茶,Temple Mall North,九龍黃大仙龍翔道136號黃大仙中心北館地下G04C號鋪 賞茶,"Temple Mall, 136 Lung Cheung Rd, Chuk Un, 香港","賞茶, SHOP NO. G04C, G/F, TEMPLE MALL NORTH, 136 LUNG CHEUNG ROAD, WONG TAI SIN, KOWLOON","Temple Mall, 136 Lung Cheung Rd, Chuk Un, Hong Kong"
3153801018,ChIJcRdNYdgGBDQRvowBfJKMc_E,賞茶,黃大仙中心南館,賞茶,Temple Mall,九龍黃大仙龍翔道136號黃大仙中心北館地下G04C號鋪 賞茶,香港竹園正德街136號,"賞茶, SHOP NO. G04C, G/F, TEMPLE MALL NORTH, 136 LUNG CHEUNG ROAD, WONG TAI SIN, KOWLOON","136 Ching Tak St, Chuk Un, Hong Kong"
3153801054,ChIJ1fk0INcGBDQRp7aGH7_3gQ0,孖寶發哥豬扒酸辣米線,孖寶發哥豬排酸辣米線,孖寶發哥豬扒酸辣米線,孖寶發哥豬排酸辣米線,九龍新蒲崗錦榮街26號萬義大廈地下9鋪 孖寶發哥豬扒酸辣米線,"香港新蒲崗錦榮街萬義大廈26號地下9號舖, 九龍","孖寶發哥豬扒酸辣米線, SHOP 9, G/F, MAN YUE BUILDING, NO. 26 KAM WING STREET, SAN PO KONG, KOWLOON","Hong Kong, San Po Kong, Kam Wing St, Man Yee Building, 26號地下9號舖, 九龍"
3153801054,ChIJZyxEMoH_AzQRKms83ES6RJs,孖寶發哥豬扒酸辣米線,Shop9 Restaurant and Lounge,孖寶發哥豬扒酸辣米線,Shop9 Restaurant and Lounge,九龍新蒲崗錦榮街26號萬義大廈地下9鋪 孖寶發哥豬扒酸辣米線,香港西營盤第三街127B號恆輝大廈,"孖寶發哥豬扒酸辣米線, SHOP 9, G/F, MAN YUE BUILDING, NO. 26 KAM WING STREET, SAN PO KONG, KOWLOON","Hang Fai Building, 127B Third St, Sai Ying Pun, Hong Kong"
3153801054,EiYyNiBLYW0gV2luZyBTdCwgU2FuIFBvIEtvbmcsIEhvbmcgS29uZyIaEhgKFAoSCSWjfR_XBgQ0EdWs3uql9hUZEBo,孖寶發哥豬扒酸辣米線,錦榮街26號,孖寶發哥豬扒酸辣米線,26 Kam Wing St,九龍新蒲崗錦榮街26號萬義大廈地下9鋪 孖寶發哥豬扒酸辣米線,香港新蒲崗錦榮街26號,"孖寶發哥豬扒酸辣米線, SHOP 9, G/F, MAN YUE BUILDING, NO. 26 KAM WING STREET, SAN PO KONG, KOWLOON","26 Kam Wing St, San Po Kong, Hong Kong"
